frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686116753.763450000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,148
1686116753.764097000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,204
1686116753.789815000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116753.811494000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116753.819479000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116754.125896000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116754.125898000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,188
1686116754.125918000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116754.125922000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116754.126101000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116754.126112000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,122
1686116754.126140000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,123
1686116754.126489000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,84
1686116754.126497000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,612
1686116754.126593000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,92
1686116754.126597000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116754.126668000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,84
1686116754.126668000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,72
1686116754.126668000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,84
1686116754.126835000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,147
1686116754.126872000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116754.126893000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116754.126930000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,642
1686116754.127007000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116754.167275000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116755.524470000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,102
1686116755.525565000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,102
1686116755.525579000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116755.525590000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116755.525641000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,102
1686116755.525710000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116755.567080000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp,72
1686116755.567274000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116756.092104000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686116756.092515000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,260
1686116756.116150000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116756.116158000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116756.116165000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116756.116317000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http,355
1686116756.116330000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116756.117690000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,151
1686116756.117704000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,151
1686116756.117721000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,151
1686116756.117736000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686116756.117737000,10.184.0.7,10.128.0.4,sll:ethertype:ip:tcp:data,151
1686116756.117742000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,151
1686116756.117745000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,151
1686116756.117842000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp,72
1686116756.118146000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118149000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp,72
1686116756.118167000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,359
1686116756.118169000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp,72
1686116756.118177000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118178000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116756.118195000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118198000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116756.118223000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,359
1686116756.118224000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118224000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,359
1686116756.118224000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118224000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.118228000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116756.118230000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp,72
1686116756.118232000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116756.118234000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116756.118235000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116756.118299000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116756.118372000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,102
1686116756.118379000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,122
1686116756.118431000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,102
1686116756.118437000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,122
1686116756.118445000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,122
1686116756.118449000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,123
1686116756.118470000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp,72
1686116756.118475000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,153
1686116756.118541000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,72
1686116756.118544000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116756.118549000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,153
1686116756.118595000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp,72
1686116756.119187000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.119187000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,359
1686116756.119191000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686116756.119200000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686116756.119209000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.119210000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,359
1686116756.119215000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686116756.119218000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686116756.119243000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.119244000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686116756.119285000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116756.119288000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686116756.119324000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686116756.119330000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,122
1686116756.119358000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686116756.119361000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,153
1686116756.119365000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,122
1686116756.119403000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686116756.119423000,10.184.0.7,10.128.0.4,sll:ethertype:ip:tcp:data,145
1686116756.119429000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,145
1686116756.119436000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
