frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686105014.147420000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,148
1686105014.148007000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,204
1686105014.167251000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105014.167251000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105017.486531000,162.216.150.187,10.184.0.7,sll:ethertype:ip:tcp,64
1686105017.486550000,10.184.0.7,162.216.150.187,sll:ethertype:ip:tcp,60
1686105022.238848000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105022.238864000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp,72
1686105022.474866000,162.216.149.139,10.184.0.7,sll:ethertype:ip:tcp,64
1686105022.474881000,10.184.0.7,162.216.149.139,sll:ethertype:ip:tcp,60
1686105022.570710000,162.142.125.191,10.184.0.7,sll:ethertype:ip:tcp,64
1686105022.570717000,10.184.0.7,162.142.125.191,sll:ethertype:ip:tcp,60
1686105024.004213000,43.158.213.246,10.184.0.7,sll:ethertype:ip:tcp,60
1686105024.004231000,10.184.0.7,43.158.213.246,sll:ethertype:ip:tcp,60
1686105024.674680000,164.52.98.126,10.184.0.7,sll:ethertype:ip:icmp:data,104
1686105024.674700000,10.184.0.7,164.52.98.126,sll:ethertype:ip:icmp:data,104
1686105025.927313000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105025.927500000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105025.947175000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.078640000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105026.078783000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105026.107083000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.168142000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105026.168280000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105026.187009000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.212777000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105026.212901000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105026.277181000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.535213000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105026.535404000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105026.556901000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.571345000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686105026.572275000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686105026.572279000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686105026.572314000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686105026.572324000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686105026.615008000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686105026.615308000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686105026.870006000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105026.870182000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105026.887649000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105027.065312000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105027.065434000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105027.086975000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105027.159190000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105027.159323000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105027.177103000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105027.248012000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105027.248147000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686105027.267153000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105028.319270000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,164
1686105028.319537000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,164
1686105028.337375000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105028.823386000,35.203.210.139,10.184.0.7,sll:ethertype:ip:tcp,64
1686105028.823401000,10.184.0.7,35.203.210.139,sll:ethertype:ip:tcp,60
1686105029.090570000,35.203.210.28,10.184.0.7,sll:ethertype:ip:tcp,64
1686105029.090592000,10.184.0.7,35.203.210.28,sll:ethertype:ip:tcp,60
1686105029.813759000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686105029.814175000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,292
1686105029.836987000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686105029.839247000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686105029.839257000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686105029.839263000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686105029.839376000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http,355
1686105029.839386000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686105029.840751000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,151
1686105029.840890000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686105029.841211000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686105029.841214000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686105029.841251000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,936
1686105029.841254000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686105029.841270000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686105029.841272000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686105029.841355000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686105029.841362000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,122
1686105029.841441000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686105029.841445000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,153
1686105029.842536000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,145
