frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686112920.383282000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,148
1686112920.383909000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,204
1686112920.402104000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112920.431631000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112920.439652000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112920.727544000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp:http:json,2181
1686112920.727559000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp,60
1686112920.727757000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp:http,287
1686112920.727831000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686112920.727878000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686112920.908515000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp:http:json,2181
1686112920.908535000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp,60
1686112920.908975000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp:http,288
1686112920.909015000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686112920.909083000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686112922.410832000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp:ssh,164
1686112922.411122000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,164
1686112922.462018000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112922.899867000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686112922.900066000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,260
1686112922.923945000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112922.923953000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112922.923960000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112922.924198000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http,355
1686112922.924209000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112922.925514000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686112922.925526000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,151
1686112922.926990000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112922.926990000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686112922.926998000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112922.927008000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112922.927038000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112922.927039000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686112922.927045000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686112922.927049000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686112922.927070000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112922.927072000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112922.927093000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112922.927095000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686112922.927164000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686112922.927172000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,122
1686112922.927181000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686112922.927185000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,122
1686112922.927258000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112922.927259000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686112922.927264000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,153
1686112922.927269000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,153
1686112922.928351000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686112922.928418000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112922.928598000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112922.928639000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112922.928639000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,1382
1686112922.928643000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112922.928666000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686112922.928672000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,122
1686112922.928682000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112922.928683000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112922.928688000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112922.928756000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,123
1686112922.928780000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112922.928781000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,4046
