frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686116657.959428000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,148
1686116657.960061000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,204
1686116657.998823000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116658.006378000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116658.015461000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.490308000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686116659.490771000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,260
1686116659.516464000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116659.516473000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116659.516480000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116659.516636000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http,355
1686116659.516648000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116659.517996000,10.184.0.7,10.128.0.4,sll:ethertype:ip:tcp:data,151
1686116659.518000000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,151
1686116659.518016000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,151
1686116659.518027000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,151
1686116659.518030000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,151
1686116659.518036000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686116659.518041000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,151
1686116659.518163000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.518424000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.518425000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116659.518430000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686116659.518433000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686116659.518453000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.518454000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686116659.518552000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686116659.518557000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,122
1686116659.518639000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.518644000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,153
1686116659.519147000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519170000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519174000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,84
1686116659.519177000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519243000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,214
1686116659.519247000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686116659.519253000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,102
1686116659.519253000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,184
1686116659.519267000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,84
1686116659.519271000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,84
1686116659.519298000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519318000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519318000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519319000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116659.519321000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519322000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116659.519322000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519378000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686116659.519378000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519378000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116659.519384000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,122
1686116659.519394000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp,72
1686116659.519394000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp,72
1686116659.519403000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686116659.519422000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686116659.519430000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,102
1686116659.519434000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,122
1686116659.519457000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519460000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,153
1686116659.519500000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519503000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519505000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,153
1686116659.519510000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116659.519514000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,122
1686116659.519538000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,122
1686116659.519541000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,123
1686116659.519544000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,123
1686116659.519599000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519600000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519600000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116659.519603000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,102
1686116659.519605000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686116659.519605000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116659.519614000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116659.519621000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519668000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519678000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.519680000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp,72
1686116659.519686000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686116659.519698000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,102
1686116659.519702000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,122
1686116659.519798000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519799000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.519805000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,153
1686116659.519973000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116659.520011000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686116659.520032000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686116659.520033000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686116659.520043000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686116659.520048000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,122
1686116659.520155000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686116659.520156000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,5356
1686116659.520160000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,123
1686116659.520182000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686116659.520229000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116659.520270000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
