frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686072570.758933000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp,80
1686072570.758952000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp,72
1686072570.759494000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp:tls,448
1686072570.759576000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.772919000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp:tls,4760
1686072570.772935000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp,72
1686072570.776966000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp:tls,1306
1686072570.781898000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.796045000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp:tls,1359
1686072570.796069000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp:tls,99
1686072570.796096000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp,72
1686072570.796157000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.800237000,10.184.0.2,74.125.200.95,sll:ethertype:ip:tcp:tls,96
1686072570.800328000,74.125.200.95,10.184.0.2,sll:ethertype:ip:tcp,60
1686072570.807113000,10.184.0.2,169.254.169.254,sll:ethertype:ip:udp:dns,88
1686072570.807120000,10.184.0.2,169.254.169.254,sll:ethertype:ip:udp:dns,88
1686072570.809107000,169.254.169.254,10.184.0.2,sll:ethertype:ip:udp:dns,200
1686072570.809243000,169.254.169.254,10.184.0.2,sll:ethertype:ip:udp:dns,200
1686072570.809425000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,80
1686072570.810047000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp,80
1686072570.810063000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.810287000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp:tls,452
1686072570.810361000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.811057000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,4384
1686072570.811066000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.813785000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp:tls,1557
1686072570.813923000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.847494000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847496000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847497000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847498000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847498000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847499000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,960
1686072570.847542000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847542000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847543000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847543000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847544000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847544000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1356
1686072570.847569000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847570000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.847591000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.847826000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,19784
1686072570.847829000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls:tls,12744
1686072570.847832000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls:tls,6492
1686072570.851266000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,1480
1686072570.858551000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.858727000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp:tls,8106
1686072570.858734000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.867533000,10.184.0.2,125.160.228.36,sll:ethertype:ip:tcp:ssh,148
1686072570.867689000,10.184.0.2,125.160.228.36,sll:ethertype:ip:tcp:ssh,108
1686072570.868104000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.868257000,142.251.223.16,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.868265000,10.184.0.2,142.251.223.16,sll:ethertype:ip:tcp,72
1686072570.875443000,10.184.0.2,125.160.228.36,sll:ethertype:ip:tcp:ssh,132
1686072570.879864000,125.160.228.36,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.879962000,125.160.228.36,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.881799000,10.184.0.2,125.160.228.36,sll:ethertype:ip:tcp:ssh,172
1686072570.898477000,125.160.228.36,10.184.0.2,sll:ethertype:ip:tcp,72
1686072570.898478000,125.160.228.36,10.184.0.2,sll:ethertype:ip:tcp,72
