frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686103926.240783000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686103926.240790000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,122
1686103926.240861000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.240865000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,153
1686103926.241926000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,151
1686103926.242006000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.242205000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686103926.242249000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,4198
1686103926.242249000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,200
1686103926.242265000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp,72
1686103926.242276000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686103926.242288000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,122
1686103926.242367000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.242380000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,123
1686103926.243435000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,102
1686103926.243519000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.244389000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,145
1686103926.246016000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686103926.246027000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246037000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,480
1686103926.246040000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246063000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http:data:data-text-lines,77
1686103926.246064000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246076000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246158000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,143
1686103926.246251000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.246262000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246268000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686103926.246327000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp:data,107
1686103926.246383000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,2872
1686103926.246386000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,1404
1686103926.246442000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,227
1686103926.246478000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,124
1686103926.247061000,10.184.0.7,125.160.228.36,sll:ethertype:ip:tcp:ssh,180
1686103926.251310000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.268967000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.268967000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.268967000,125.160.228.36,10.184.0.7,sll:ethertype:ip:tcp,72
1686103926.286975000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686103927.912596000,162.216.150.202,10.184.0.7,sll:ethertype:ip:tcp,64
1686103927.912614000,10.184.0.7,162.216.150.202,sll:ethertype:ip:tcp,60
1686103927.941901000,10.184.0.7,10.184.0.1,sll:ethertype:ip:udp:portcontrol,50
1686103929.024531000,35.203.210.186,10.184.0.7,sll:ethertype:ip:tcp,64
1686103929.024550000,10.184.0.7,35.203.210.186,sll:ethertype:ip:tcp,60
1686103932.469962000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp:http:json,2180
1686103932.470052000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp,60
1686103932.470244000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp:http,286
1686103932.470291000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686103932.470327000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686103932.839819000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp:http:json,2180
1686103932.839831000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp,60
1686103932.840024000,162.216.149.112,10.184.0.7,sll:ethertype:ip:tcp,64
1686103932.840034000,10.184.0.7,162.216.149.112,sll:ethertype:ip:tcp,60
1686103932.840220000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp:http,287
1686103932.840279000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686103932.840331000,169.254.169.254,10.184.0.7,sll:ethertype:ip:tcp,60
1686103936.694724000,66.228.40.98,10.184.0.7,sll:ethertype:ip:tcp,64
1686103936.694743000,10.184.0.7,66.228.40.98,sll:ethertype:ip:tcp,60
