frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686116835.003488000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,148
1686116835.004135000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,204
1686116835.022037000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116835.051438000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116835.059501000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.641434000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp:ssh,108
1686116836.641661000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,252
1686116836.641727000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,116
1686116836.665540000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116836.665552000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686116836.665562000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116836.665702000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http,355
1686116836.665718000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686116836.667101000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,151
1686116836.667105000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,151
1686116836.667119000,10.184.0.7,10.128.0.4,sll:ethertype:ip:tcp:data,151
1686116836.667125000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,151
1686116836.667131000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,151
1686116836.667139000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686116836.667139000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,151
1686116836.667245000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.667531000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116836.667532000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116836.667563000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686116836.667566000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116836.667664000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686116836.667671000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,122
1686116836.667752000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.667756000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,153
1686116836.668262000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.668262000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116836.668263000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,184
1686116836.668287000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp,72
1686116836.668358000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.668377000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116836.668387000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,102
1686116836.668395000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,122
1686116836.668442000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686116836.668480000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686116836.668481000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp:data,184
