frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686116614.711851000,10.128.0.4,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.711975000,10.128.0.4,10.184.0.7,sll:ethertype:ip:tcp:data,612
1686116614.712221000,10.184.0.7,10.184.0.9,sll:ethertype:ip:tcp:data,227
1686116614.712234000,10.184.0.7,10.184.0.13,sll:ethertype:ip:tcp:data,227
1686116614.712262000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,227
1686116614.712271000,10.184.0.7,10.128.0.4,sll:ethertype:ip:tcp:data,227
1686116614.712288000,10.184.0.7,10.184.0.12,sll:ethertype:ip:tcp:data,227
1686116614.712298000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,227
1686116614.712317000,10.184.0.7,10.184.0.14,sll:ethertype:ip:tcp:data,227
1686116614.753022000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.754131000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.755067000,10.184.0.13,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.755111000,10.184.0.14,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.755152000,10.184.0.12,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.755177000,10.184.0.9,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.931332000,10.128.0.4,10.184.0.7,sll:ethertype:ip:tcp,72
1686116614.978251000,10.128.0.4,10.184.0.7,sll:ethertype:ip:tcp,72
