frame.time_epoch,ip.src,ip.dst,frame.protocols,frame.len
1686112948.428998000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686112948.429029000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112948.429031000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp,72
1686112948.429126000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,102
1686112948.429133000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,122
1686112948.429217000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.429222000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,153
1686112948.430233000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,151
1686112948.430302000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.430549000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,102
1686112948.430582000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112948.430584000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430621000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686112948.430626000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,122
1686112948.430654000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,1382
1686112948.430722000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.430722000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112948.430723000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112948.430728000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430756000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,123
1686112948.430812000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,2888
1686112948.430815000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430849000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,4296
1686112948.430850000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,4296
1686112948.430865000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,5704
1686112948.430865000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430878000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430879000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,5704
1686112948.430885000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.430988000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,11336
1686112948.430989000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,5704
1686112948.430990000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,11336
1686112948.431004000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,5326
1686112948.431016000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp,72
1686112948.431192000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,102
1686112948.432349000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,145
1686112948.432360000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,145
1686112948.432426000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.432484000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.436796000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,143
1686112948.436804000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,143
1686112948.436958000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.436969000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.436976000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp:data,191
1686112948.436978000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,481
1686112948.436979000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.436986000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.436988000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.436991000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.436992000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.436995000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp:data,191
1686112948.436997000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.436999000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437002000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437003000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437008000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437009000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437012000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437013000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437018000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437021000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437026000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437030000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437035000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437039000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437046000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437049000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437054000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,4168
1686112948.437058000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,80
1686112948.437119000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp:http:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data-text-lines,30348
1686112948.437126000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437231000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437236000,127.0.0.1,127.0.0.1,sll:ethertype:ip:tcp,72
1686112948.437421000,10.184.0.7,10.184.0.11,sll:ethertype:ip:tcp:data,227
1686112948.437454000,10.184.0.7,10.184.0.10,sll:ethertype:ip:tcp:data,227
1686112948.437502000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,300
1686112948.437567000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,236
1686112948.438706000,10.184.0.7,120.188.7.2,sll:ethertype:ip:tcp:ssh,164
1686112948.441843000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.480426000,10.184.0.10,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.480615000,10.184.0.11,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.481866000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.489726000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112948.489871000,120.188.7.2,10.184.0.7,sll:ethertype:ip:tcp,72
1686112949.461988000,162.216.150.167,10.184.0.7,sll:ethertype:ip:tcp,64
1686112949.462006000,10.184.0.7,162.216.150.167,sll:ethertype:ip:tcp,60
1686112949.738587000,162.216.149.183,10.184.0.7,sll:ethertype:ip:tcp,64
1686112949.738606000,10.184.0.7,162.216.149.183,sll:ethertype:ip:tcp,60
1686112951.055137000,10.184.0.7,169.254.169.254,sll:ethertype:ip:tcp,60
